id_eca_14,H3_int_4
North Sea area,594919645568303103
North Sea area,594644355344498687
North Sea area,594643754049077247
North Sea area,594645583705145343
North Sea area,594643419041628159
North Sea area,594922729354821631
North Sea area,594917764372627455
North Sea area,594905412046684159
North Sea area,594922411527241727
North Sea area,594645205748023295
North Sea area,594643814178619391
North Sea area,594922694995083263
North Sea area,594645669604491263
North Sea area,594919465179676671
North Sea area,594645875762921471
North Sea area,594918013480730623
North Sea area,594644698941882367
North Sea area,594645454856126463
North Sea area,594920135194574847
North Sea area,594921990620446719
North Sea area,594920092244901887
North Sea area,595023867244707839
North Sea area,594919946216013823
North Sea area,594919413640069119
North Sea area,595024270971633663
North Sea area,594920221093920767
North Sea area,594919473769611263
North Sea area,594922325627895807
North Sea area,594644363934433279
North Sea area,594644097646460927
North Sea area,594919679928041471
North Sea area,594643796998750207
North Sea area,594904286765252607
North Sea area,594904157916233727
North Sea area,594904243815579647
North Sea area,594921655612997631
North Sea area,594917953351188479
North Sea area,594922351397699583
North Sea area,594643676739665919
North Sea area,594642594407907327
North Sea area,594922660635344895
North Sea area,594922669225279487
North Sea area,594922755124625407
North Sea area,594917721422954495
North Sea area,594645446266191871
North Sea area,594921775872081919
North Sea area,595024228021960703
North Sea area,594634777567428607
North Sea area,594917781552496639
North Sea area,595024142122614783
North Sea area,594644827790901247
North Sea area,594643522120843263
North Sea area,594917558214197247
North Sea area,594922548966195199
North Sea area,594922961283055615
North Sea area,594645807043444735
North Sea area,594919963395883007
North Sea area,594642654537449471
North Sea area,594905154348646399
North Sea area,594923081542139903
North Sea area,594919740057583615
North Sea area,594645214337957887
North Sea area,594921638433128447
North Sea area,594921818821754879
North Sea area,594635052445335551
North Sea area,595023850064838655
North Sea area,594922531786326015
North Sea area,594644655992209407
North Sea area,594645059719135231
North Sea area,594919370690396159
North Sea area,594645746913902591
North Sea area,594642293760196607
North Sea area,594904398434402303
North Sea area,595024279561568255
North Sea area,594644690351947775
North Sea area,594922737944756223
