id_port_1,H3_int_8
TEXAS CITY,613693292650954751
BAYTOWN,613693243772633087
NORSWORTHY,613693240853397503
PASADENA,613693241585303551
PASADENA,613693240832425983
SINCO,613693240828231679
DEER PARK,613693285224939519
HOUSTON,613693241428017151
FREEPORT,613766230538452991
FREEPORT,613766230534258687
PALACIOS,613766111371984895
PALACIOS,613766111810289663
PORT LAVACA,613766094517174271
PORT LAVACA,613766094504591359
PORT LAVACA,613766094508785663
PORT OCONNOR,613766113940996095
ROCKPORT,613766131013910527
CORPUS CHRISTI,613766444896747519
PORT ARANSAS,613766445433618431
PORT INGLESIDE,613766446922596351
PORT ISABEL,613768433093312511
BROWNSVILLE,613768463250358271
ALTAMIRA,613710947468443647
TAMPICO,613710947996925951
TUXPAN,613783933317808127
VERACRUZ,614410729612640255
CAYO ARCAS TERMINAL,613711471232155647
COATZACOALCOS,614410787022176255
NANCHITAL,614410783335383039
NANCHITAL,614410783331188735
MINATITLAN,614410784885178367
DOS BOCAS TERMINAL,614409757767237631
FRONTERA,614409586859835391
CIUDAD DEL CARMEN,613711420881633279
CIUDAD DEL CARMEN,613711420820815871
CIUDAD DEL CARMEN,613711420900507647
CAMPECHE,613711534901690367
CAMPECHE,613711534903787519
CAMPECHE,613711534897496063
PROGRESO,613704075569004543
SAN MIGUEL DE COZUMEL,613704151737565183
BELIZE CITY,613703799770447871
BELIZE CITY,613703799772545023
PUERTO BARRIOS,613705617825071103
PUERTO BARRIOS,613705617829265407
SANTO THOMAS DE CASTILLA,613705617843945471
PUERTO CORTES,613705791421022207
PUERTO CORTES,613705791330844671
TELA,613705748611858431
PUERTO ESTE,613706825736388607
PUERTO ESTE,613706825740582911
LA CEIBA,613705766758514687
COXEN HOLE,613706791158546431
COXEN HOLE,613706790414057471
TRUJILLO,613706719058460671
PUERTO CASTILLA,613706798901231615
PUERTO CASTILLA,613706798899134463
PUERTO CABEZAS,614311839829852159
EL BLUFF,614312460217745407
BLUEFIELDS,614312460985303039
PUERTO MOIN,614312219712159743
PUERTO MOIN,614312219724742655
PUERTO LIMON,614312220326625279
PUERTO LIMON,614312220324528127
CHIRIQUI GRANDE,614296438899212287
CHIRIQUI GRANDE,614296439322836991
ALMIRANTE,614296430523187199
ALMIRANTE,614296430533672959
BOCAS DEL TORO,614295383868178431
BOCAS DEL TORO,614295383643783167
PUERTO CRISTOBAL,614295342732541951
PUERTO CRISTOBAL,614295342692696063
PUERTO COLON,614295342780776447
PUERTO COLON,614295342772387839
BAHIA DE LAS MINAS,614295348384366591
BAHIA DE LAS MINAS,614295348327743487
ST GEORGE'S,613233681401643007
ST GEORGE'S,613233681405837311
IRELAND ISLAND,613233649527029759
IRELAND ISLAND,613233649522835455
HAMILTON,613233649258594303
HAMILTON,613233649296343039
FREEPORT,613697045535916031
FREEPORT,613697045349269503
FREEPORT,613697045311520767
SOUTH RIDING POINT,613694902693265407
NASSAU,613698285999226879
NASSAU,613698285997129727
CLIFTON PIER,613698287827943423
CLIFTON PIER,613698287519662079
COCKBURN TOWN,613838907900952575
COCKBURN TOWN,613838907890466815
MATTHEW TOWN,613835583545933823
GRAND TURK,613838358507945983
GRAND TURK,613838358516334591
GRAND TURK,613838358503751679
COCKBURN HARBOR,613838247260323839
COCKBURN HARBOR,613838247258226687
COCKBURN HARBOR,613838247180632063
CABANAS,613689292125896703
CABANAS,613689292130091007
CABANAS,613689292117508095
MARIEL,613689307263139839
BAHAI DE LA HABANA,613689275845705727
MATANZAS,613712881044684799
MATANZAS,613712881042587647
CARDENAS,613712769037893631
CARDENAS,613712769102905343
CARDENAS,613712769098711039
ISABELA DE SAGUA,613712897834483711
NUEVITAS BAY,613714322423545855
NUEVITAS BAY,613714322425643007
NUEVITAS BAY,613714322167693311
MANATI,613713515626102783
MANATI,613713515615617023
PUERTO PADRE,613713530480230399
PUERTO PADRE,613713530486521855
ANTILLA,613837436901916671
ANTILLA,613837436904013823
ANTILLA,613837436941762559
ANTILLA,613837436939665407
FELTON,613837432242044927
FELTON,613837432246239231
NICARO,613837431971512319
NICARO,613837431967318015
BAHIA DE SAGUA DE TANAMO,613837413596266495
BAHIA DE SAGUA DE TANAMO,613837417004138495
BAHIA DE SAGUA DE TANAMO,613837417259991039
CAYO MOA GRANDE,613837456252338175
CAYO MOA GRANDE,613837458009751551
CAYO MOA GRANDE,613837457512726527
CAYO MOA GRANDE,613837457508532223
PUERTO GUANTANAMO,613837020287991807
SANTIAGO DE CUBA,613837192101363711
SANTIAGO DE CUBA,613837192105558015
MEDIA LUNA,613713355657445375
MEDIA LUNA,613713355653251071
CEIBA HUECA,613713311304777727
CEIBA HUECA,613713311313166335
CEIBA HUECA,613713311332040703
MANZANILLO,613713309031464959
MANZANILLO,613713309020979199
GUAYABAL,613713429609316351
GUAYABAL,613713429598830591
JUCARO,613714179953524735
TUNAS DE ZAZA,613712427858526207
TUNAS DE ZAZA,613712427936120831
TUNAS DE ZAZA,613712427938217983
CASILDA,613713222773506047
CIENFUEGOS,613713213902553087
CIENFUEGOS,613713213894164479
CIENFUEGOS,613713213904650239
NUEVA GERONA,613689584162701311
GEORGETOWN,613714625600421887
CAYMAN BRAC,613712510463246335
LUCEA,613715768938332159
MONTEGO BAY,613715655283179519
MONTEGO BAY,613715651430711295
MONTEGO BAY,613715655287373823
FALMOUTH,613715673469681663
FALMOUTH,613715673473875967
RIO BUENO,613715675172569087
RIO BUENO,613715675132723199
RIO BUENO,613715675170471935
OCHO RIOS,614305275825881087
OCHO RIOS,614305275830075391
PORT ANTONIO,614305267770720255
KINGSTON,614305017605652479
PORT ESQUIVEL,614305034879893503
ROCKY POINT,614305035536302079
PORT KAISER,613715699216416767
PORT KAISER,613715699208028159
SAVANNAH LA MAR,613715685270355967
SAVANNAH LA MAR,613715685767380991
JACMEL,614304108356042751
JACMEL,614304108347654143
JACMEL,614304108360237055
MIRAGOANE,614304047526051839
PETIT GOAVE,614303782200672255
PORT AU PRINCE,614304142740946943
CAP HAITIEN,613835929800409087
CAP HAITIEN,613835929806700543
PEPILLO SALCEDO,613835912276606975
PEPILLO SALCEDO,613835912278704127
PUERTO PLATA,613836010433806335
SANTA BARBARA DE SAMANA,613843260892250111
SANTA BARBARA DE SAMANA,613843260900638719
PUERTO BOTADO,613843277539442687
PUERTO BOTADO,613843277535248383
SANCHEZ,613843272109916159
SANCHEZ,613843275962384383
LA ROMANA,613841239996891135
SAN PEDRO DE MACORIS,613841197600866303
ANDRES (ANDRES LNG TERMINAL),613841247922028543
ANDRES (ANDRES LNG TERMINAL),613841247913639935
SANTO DOMINGO,613841217215528959
SANTO DOMINGO,613841217219723263
SANTO DOMINGO,613841134099103743
PUERTO DE HAINA,613840889715884031
PUNTA NIZAO OIL TERMINAL,613840887065083903
PUNTA NIZAO OIL TERMINAL,613840887071375359
LAS CALDERAS,613840903955546111
PUERTO VIEJO DE AZUA,613841275694612479
SANTA CRUZ DE BARAHONA,613841026018181119
SANTA CRUZ DE BARAHONA,613841026026569727
SANTA CRUZ DE BARAHONA,613841026116747263
CABO ROJO,613841008938975231
CABO ROJO,613841008947363839
CABO ROJO,614304097494892543
AGUADILLA,613840034321137663
ARECIBO,613840130219704319
ARECIBO,613840129999503359
SAN JUAN,613842931792478207
SAN JUAN,613842931800866815
BAHIA DE FAJARDO,613842922875387903
BAHIA DE FAJARDO,613842923372412927
BAHIA DE FAJARDO,613842922871193599
ENSENADA HONDA,613842676365656063
ENSENADA HONDA,613842676355170303
ENSENADA HONDA,613842676363558911
PLAYA DE HUMACAO,613842671055667199
PLAYA DE HUMACAO,613842671082930175
PUERTO YABUCOA,613842672425107455
PUERTO YABUCOA,613842672412524543
ARROYO,613842687539281919
ARROYO,613842687528796159
BAHIA DE JOBOS,613842689600782335
BAHIA DE JOBOS,613842689602879487
BAHIA DE JOBOS,613842690284453887
LAS MAREAS,613842690282356735
PLAYA DE PONCE,613840104814804991
PLAYA DE PONCE,613840104816902143
PLAYA DE PONCE,613840104854650879
PLAYA DE GUAYANILLA,613840124710486015
PLAYA DE GUAYANILLA,613840124649668607
PLAYA DE GUANICA,613840121680101375
PLAYA DE GUANICA,613840121671712767
PLAYA DE GUANICA,613840121684295679
MAYAGUEZ,613840112731553791
MAYAGUEZ,613840112735748095
MAYAGUEZ,613840112729456639
CHARLOTTE AMALIE,613842499137437695
CHARLOTTE AMALIE,613842499139534847
CHARLOTTE AMALIE,613842499143729151
CRUZ BAY,613842543764832255
CRUZ BAY,613842543773220863
CRUZ BAY,613842543777415167
FREDERIKSTED,613842739108249599
FREDERIKSTED,613842739043237887
LIMETREE BAY,613842740645462015
LIMETREE BAY,613842740651753471
PORT ALUCROIX,613842740691599359
PORT ALUCROIX,613842740752416767
PORT ALUCROIX,613842740687405055
CHRISTIANSTED,613842586469138431
CHRISTIANSTED,613842586724990975
CHRISTIANSTED,613842586467041279
ROAD HARBOR,613842541537656831
ROAD HARBOR,613842541351010303
ROAD HARBOR,613842541575405567
BAIE DU MARIGOT,613849345852178431
BAIE DU MARIGOT,613849345862664191
PHILLIPSBURG,614148396982206463
PHILLIPSBURG,614148396975915007
COLES BAY OIL TERMINAL,614148396745228287
COLES BAY OIL TERMINAL,614148396747325439
GUSTAVIA,613849191120109567
GUSTAVIA,613849191115915263
GUSTAVIA,613849191122206719
ORANJESTAD,614148391147929599
ORANJESTAD,614148390831259647
BASSETERRE,614148313224052735
BASSETERRE,614148313232441343
BASSETERRE,614148313236635647
CHARLESTOWN,614148305835786239
CHARLESTOWN,614148305915478015
ST JOHNS,614149618344656895
POINTE A PITRE,614147848883142655
POINTE A PITRE,614147848902017023
POINTE A PITRE,614147848822325247
BASSE TERRE,614147850776870911
BASSE TERRE,614147850789453823
PORT LOUIS,614149662739267583
PORT LOUIS,614149662732976127
ROSEAU,614147795005210623
ROSEAU,614147795095388159
PORTSMOUTH,614147871050039295
PORTSMOUTH,614147871043747839
FORT DE FRANCE,614148040367800319
FORT DE FRANCE,614148040428617727
FORT DE FRANCE,614148040432812031
VIEUX FORT,614151007588319231
VIEUX FORT,614151007586222079
GRAND CUL DE SAC BAY,614148059636432895
GRAND CUL DE SAC BAY,614148059640627199
CASTRIES,614148059820982271
KINGSTOWN,614151030063497215
ST GEORGE'S,614150254666711039
ST GEORGE'S,614150254677196799
BRIDGETOWN,614150932659175423
BRIDGETOWN,614150932606746623
BRIDGETOWN,614150932602552319
SCARBOROUGH,614167115506647039
SCARBOROUGH,614167115502452735
CHAGUARAMAS,614166945194835967
CHAGUARAMAS,614166945196933119
ANSE TEMBLADORA,614166944517455871
PORT OF SPAIN,614166945358413823
POINT LISAS PORT,614166900657618943
POINT LISAS PORT,614166868883668991
POINTE A PIERRE,614166900491943935
POINTE A PIERRE,614166900483555327
POINT LISAS INDUSTRIAL PORT,614166868900446207
POINT LISAS INDUSTRIAL PORT,614166868892057599
BRIGHTON,614166898545786879
BRIGHTON,614166899047006207
POINT FORTIN,614167226341130239
GALEOTA POINT TERMINAL,614166861300367359
GALEOTA POINT TERMINAL,614166861291978751
KRALENDIJK,614306245439913983
KRALENDIJK,614306245429428223
KRALENDIJK,614306245437816831
GOTO OIL TERMINAL,614306403198173183
SALINA,614306245741903871
SALINA,614306245733515263
SALINA,614306245760778239
CARACASBAAI,614306356228259839
CARACASBAAI,614306356226162687
WILLEMSTAD,614306355255181311
BULLEN BAAI,614306357601894399
BULLEN BAAI,614306357608185855
BULLEN BAAI,614306357606088703
SINT MICHELSBAAI,614306357769666559
SINT NICOLAAS BAAI,614309473135099903
SINT NICOLAAS BAAI,614309473143488511
PAARDEN BAAI - (ORANJESTAD),614309479573356543
PAARDEN BAAI - (ORANJESTAD),614309479575453695
TURBO,614285121641512959
COVENAS,614284380495413247
COVENAS OFFSHORE TERM.,614284368432594943
MAMONAL,614287330833858559
MAMONAL,614287330829664255
EL BOSQUE,614287334650675199
EL BOSQUE,614287334631800831
CARTAGENA,614287334690521087
BARRANQUILLA,614286290940067839
PUERTO PRODECO,614286336502792191
POZOS COLORADOS,614286336521666559
SANTA MARTA,614286336657981439
SANTA MARTA,614286336649592831
PUERTO BOLIVAR,614307509536030719
PUERTO BOLIVAR,614307509613625343
MARACAIBO,614307191586815999
MARACAIBO,614307191811211263
SAN LORENZO,614287097894797311
SAN LORENZO,614287097905283071
SAN LORENZO,614287097896894463
LA SALINA,614307267939926015
PUNTA DE PALMAS,614307188359299071
BAJO GRANDE,614287015959068671
BAJO GRANDE,614287015967457279
BAJO GRANDE,614287016057634815
PUERTO MIRANDA,614307188550139903
EL TABIAZO,614307188313161727
PUNTA CARDON,614307406177894399
PUNTA CARDON,614307406188380159
LAS PIEDRAS,614307406781874175
AMUAY (BAHIA DE AMUAY),614307403013292031
AMUAY (BAHIA DE AMUAY),614307403011194879
PUERTO CUMAREBO,614306134253109247
PUERTO CUMAREBO,614306133756084223
PUERTO CHICHIRIVICHE,614306205885530111
EL PALITO,614306152521400319
VENTERMINALS,614306150126452735
VENTERMINALS,614306150623477759
VENTERMINALS,614306150627672063
PUERTO CABELLO,614306149832851455
PUERTO CABELLO,614306149839142911
PUERTO BORBURATA,614306150359236607
PUERTO BORBURATA,614306149862211583
CATIA LA MAR,614306020182720511
LA GUAIRA,614306020438573055
LA GUAIRA,614306020381949951
LA GUAIRA,614306020386144255
JOSE TERMINAL,614165868638633983
JOSE TERMINAL,614165868640731135
PUERTO LA CRUZ,614165827463151615
PUERTO LA CRUZ,614165827475734527
PUERTO LA CRUZ,614165827467345919
GUANTA,614165826748022783
BAHIA DE PERTIGALETE,614165826842394623
BAHIA DE PERTIGALETE,614165826854977535
CUMANA (PUERTO SUCRE),614166009391087615
EL GUAMACHE,614165975054417919
EL GUAMACHE,614165975058612223
CARUPANO,614165984793591807
GUIRIA,614166970712981503
GUIRIA,614166970717175807
PUERTO DE HIERRO,614166928994336767
PUERTO DE HIERRO,614166928988045311
PUERTO DE HIERRO,614166928992239615
CARIPITO,614165897772269567
PALUA,614165306807418879
PUERTO ORDAZ,614165306513817599
CIUDAD BOLIVAR,614166086369148927
CIUDAD BOLIVAR,614166086371246079
GEORGETOWN,614161446604898303
GEORGETOWN,614161446548275199
LINDEN,614161728514555903
LINDEN,614161728474710015
NEW AMSTERDAM,614161387570069503
NEW AMSTERDAM,614161387565875199
NEW AMSTERDAM,614161360284024831
NIEUW NICKERIE,614161781631221759
PARAMARIBO,614162745528418303
PARANAM,614162777629523967
MOENGO,614162748542025727
DEGRAD DES CANNES,614162087765082111
PORTO SANTANA,614748649085206527
BELEM,614746045697490943
VILA DO CONDE,614746044302884863
CAMETA,614748094191370239
SANTAREM,614928014116913151
ITACOATIARA,614926939670446079
MANAUS,614934214128697343
MANAUS,614934214124503039
IQUITOS,614924774631538687
IQUITOS,614924774627344383
ITAQUI,614741938815369215
ITAQUI,614741938762940415
TUTOIA,614741567596396543
CAMOCIM,614743280317366271
PORTO DE MUCURIPE,614742469105418239
PORTO DE MUCURIPE,614742469531140095
GUAMARE OIL TERMINAL,614752666729316351
NATAL,614769495677861887
NATAL,614769495679959039
CABEDELO,614767973260853247
RECIFE,614767984671457279
RECIFE,614767984732274687
PORTO DE SUAPE,614767769233129471
PORTO DE MACEIO,614768133309202431
PORT DE ARACAJU,614770009121488895
PORT DE SALVADOR,614760500586086399
ARATU,614760499933872127
MADRE DE DEUS,614760497647976447
MADRE DE DEUS,614760497656365055
MADRE DE DEUS,614760497675239423
PORT OF ILHEUS,614762430655889407
PORTOCEL,615455054333214719
VITORIA,615455287427465215
TUBARAO,615455307350409215
SANTA CLARA,615445847577985023
MACAE,615457243701182463
DTSE / GEGUA OIL TERMINAL,615456060108439551
DTSE / GEGUA OIL TERMINAL,615456059670134783
PORTO DO FORNO,615456222975361023
PORTO DO FORNO,615456222973263871
RIO DE JANEIRO,615456060154576895
NITEROI,615456060477538303
NITEROI,615456060439789567
NITEROI,615456060420915199
GUAIBA ISLAND TERMINAL,615456154937458687
ANGRA DOS REIS,615456153834356735
ANGRA DOS REIS,615456153842745343
GEBIG,615456151965794303
SAO SEBASTIAO,615446578206867455
SANTOS,615446188069486591
SANTOS,615446191733211135
PARANAGUA,615448422324895743
SAO FRANCISCO,615448708586143743
SAO FRANCISCO,615448704941293567
ITAJAI,615448731671592959
IMBITUBA,615464307930431487
LAGUNA,615464308660240383
LAGUNA,615464308651851775
TRAMANDAI,615462836830732287
RIO GRANDE,615465847491657727
RIO GRANDE,615465847495852031
RIO GRANDE,615465847504240639
PELOTAS,615465795322904575
PELOTAS,615465795314515967
PORTO ALEGRE,615462708369686527
LA PALOMA,615919092901085183
LA PALOMA,615919092861239295
JOSE IGNACIO,615919077019353087
MONTEVIDEO,615919049724919807
MONTEVIDEO,615919049733308415
MONTEVIDEO,615919001601572863
PUERTO SAUCE,615915939178741759
PUERTO SAUCE,615915939117924351
COLONIA,615918052071964671
COLONIA,615918052069867519
COLONIA,615918052109713407
NUEVA PALMIRA,615916007678017535
NUEVA PALMIRA,615916007684308991
FRAY BENTOS,615915737522896895
FRAY BENTOS,615915737587908607
FRAY BENTOS,615915737583714303
PAYSANDU,615916646176915455
PAYSANDU,615916646168526847
PUERTO DE ASUNCION,615468007746961407
PUERTO DE ASUNCION,615468007755350015
SANTA FE,615626264509677567
SANTA FE,615626264503386111
PARANA,615916533947826175
PARANA,615916533945729023
PARANA,615916533956214783
DIAMANTE,615916568332730367
DIAMANTE,615916568324341759
DIAMANTE,615916568351604735
PUERTO SAN MARTIN,615625985296957439
PUERTO SAN MARTIN,615625985305346047
PUERTO SAN MARTIN,615625985309540351
SAN LORENZO,615625985353580543
SAN LORENZO,615625984852361215
ROSARIO,615918626251210751
ROSARIO,615918626270085119
ROSARIO,615918626307833855
VILLA CONSTITUCION,615918623967412223
VILLA CONSTITUCION,615918623977897983
SAN NICOLAS,615918403477045247
RAMALLO,615918409120481279
RAMALLO,615918408623456255
SAN PEDRO,615918396422225919
PUERTO IBICUY,615918814776786943
PUERTO IBICUY,615918814460116991
ZARATE,615918810288881663
ZARATE,615918811549270015
ZARATE,615918812046295039
CAMPANA,615918810699923455
CAMPANA,615918810202898431
CAMPANA,615918810704117759
CONCORDIA,615916370816663551
CONCORDIA,615916371313688575
COLON,615916647019970559
COLON,615916646824935423
CONCEPCION DEL URUGUAY,615915722717003775
CONCEPCION DEL URUGUAY,615915722721198079
CONCEPCION DEL URUGUAY,615915722723295231
BUENOS AIRES,615918039948328959
BUENOS AIRES,615918039929454591
BUENOS AIRES,615918039921065983
LA PLATA,615917977977487359
LA PLATA,615917977987973119
MAR DEL PLATA,615902665552953343
MAR DEL PLATA,615902665487941631
MAR DEL PLATA,615902665548759039
QUEQUEN,615902790530629631
QUEQUEN,615902790522241023
QUEQUEN,615902823499956223
PUERTO ROSALES,615925947310276607
PUERTO ROSALES,615925947318665215
PUERTO ROSALES,615925947291402239
PUERTO BELGRANO,615925547693768703
BAHIA BLANCA,615925544707424255
BAHIA BLANCA,615925545460301823
BAHIA BLANCA,615925544745172991
PUERTO INGENIERO WHITE,615925545462398975
PUERTO INGENIERO WHITE,615925545470787583
PUERTO NACIONAL,615925545527410687
PUERTO NACIONAL,615925545466593279
PUERTO NACIONAL,615925545531604991
PUERTO GALVAN,615925545217032191
SAN BLAS,615920820476182527
SAN BLAS,615920820484571135
SAN BLAS,615920820474085375
PUERTO MADRYN,615923187426787327
PUERTO MADRYN,615923187424690175
PUERTO MADRYN,615923187420495871
COMODORO RIVADAVIA,616141995733155839
COMODORO RIVADAVIA,616141995724767231
PUERTO DESEADO,616141314995519487
PUERTO DESEADO,616141314987130879
PUERTO DESEADO,616141314242641919
PUERTO SAN JULIAN,616143311039627263
PUERTO SAN JULIAN,616143310286749695
PUERTO SAN JULIAN,616143310324498431
PUERTO SANTA CRUZ,616142267893153791
PUERTO SANTA CRUZ,616142267888959487
PUERTO GALLEGOS,616142422962864127
SAN SEBASTIAN BAY,616419977859170303
RIO GRANDE,616417122567847935
RIO GRANDE,616417122580430847
USHUAIA,616417354697408511
VILLA CONSTITUCION,615918403336536063
VILLA CONSTITUCION,615918621526327295
